317	 20428	 20
318	 19903	 20
319	 19096	 20
320	 18009	 20
321	 16724	 20
322	 15027	 20
323	 12900	 20
324	 10744	 20
325	 9395	 20
326	 8674	 20
327	 7966	 20
328	 7249	 20
329	 6384	 20
330	 5854	 20
331	 5770	 20
332	 6658	 19
333	 8519	 20
334	 10647	 20
335	 12542	 20
336	 14158	 20
337	 15668	 20
338	 166348	 20
339	 177623	 20
340	 181386	 20
341	 177124	 20
342	 169374	 20
343	 156850	 20
344	 141493	 20
345	 129415	 20
346	 116283	 20
347	 103480	 20
348	 93613	 20
349	 86234	 20
350	 80927	 20
351	 77479	 20
352	 71897	 20
353	 66272	 20
354	 60768	 20
355	 56577	 20
356	 56447	 20
357	 63597	 20
358	 78758	 20
359	 100045	 20
360	 126047	 20
361	 152383	 20
362	 19317	 20
363	 17975	 20
364	 18877	 20
365	 19734	 20
366	 20456	 20
367	 20328	 20
368	 19355	 20
369	 17845	 20
370	 16022	 20
371	 14513	 20
372	 13473	 20
373	 12638	 20
374	 11277	 20
375	 9495	 20
376	 8136	 20
377	 7255	 20
378	 6570	 20
379	 6218	 20
380	 6285	 20
381	 7033	 20
382	 8139	 20
383	 9229	 20
384	 10563	 20
385	 12037	 20
386	 637143	 20
387	 674374	 20
388	 687548	 20
389	 687121	 20
390	 676689	 20
391	 635586	 20
392	 585911	 20
393	 548069	 20
394	 503332	 20
395	 468034	 20
396	 445163	 20
397	 434048	 20
398	 420773	 20
399	 391201	 20
400	 363567	 20
401	 337078	 20
402	 308746	 20
403	 290304	 20
404	 281763	 20
405	 294226	 20
406	 341639	 20
407	 402724	 20
408	 447648	 20
409	 502857	 20
410	 570802	 20
411	 655077	 20
412	 731769	 20
413	 767441	 20
414	 759788	 20
415	 724886	 20
416	 682339	 20
417	 664352	 20
418	 645590	 20
419	 612479	 20
420	 565076	 20
421	 497408	 20
422	 450550	 20
423	 407170	 20
424	 364250	 20
425	 322011	 20
426	 285436	 20
427	 267232	 20
428	 259711	 20
429	 292192	 20
430	 359585	 20
431	 414815	 20
432	 455485	 20
433	 494542	 20
434	 111214	 20
435	 107788	 20
436	 109959	 20
437	 109510	 20
438	 109600	 20
439	 104428	 20
440	 96446	 20
441	 93705	 20
442	 90854	 20
443	 90797	 20
444	 89293	 20
445	 87113	 20
446	 80625	 20
447	 72992	 20
448	 67129	 20
449	 62592	 20
450	 57997	 20
451	 55185	 20
452	 53564	 19
453	 57395	 20
454	 74829	 20
455	 104944	 20
456	 140011	 20
457	 164495	 20
458	 20788	 20
459	 18359	 20
460	 18633	 20
461	 19398	 20
462	 20485	 20
463	 20578	 20
464	 19111	 20
465	 17111	 20
466	 15334	 20
467	 14417	 20
468	 13688	 20
469	 12747	 20
470	 11646	 20
471	 9957	 20
472	 8242	 20
473	 7353	 20
474	 6710	 20
475	 6330	 20
476	 6076	 20
477	 6668	 20
478	 8725	 20
479	 11938	 20
480	 15139	 20
481	 17324	 20
482	 18121	 20
483	 18319	 20
484	 18240	 20
485	 18088	 20
486	 17809	 20
487	 16914	 20
488	 14904	 20
489	 12766	 20
490	 11276	 20
491	 10398	 20
492	 9765	 20
493	 9026	 20
494	 8203	 20
495	 7491	 20
496	 6846	 20
497	 6413	 20
498	 6203	 20
499	 6029	 20
500	 5937	 20
501	 6011	 20
502	 6632	 20
503	 8571	 20
504	 11802	 20
505	 14885	 19
506	 1943	 20
507	 1817	 20
508	 1940	 20
509	 2089	 20
510	 2206	 20
511	 2209	 20
512	 2087	 20
513	 1866	 20
514	 1643	 20
515	 1505	 19
516	 1418	 20
517	 1295	 20
518	 1118	 20
519	 942	 20
520	 821	 19
521	 735	 20
522	 662	 20
523	 602	 19
524	 555	 20
525	 537	 20
526	 568	 20
527	 669	 20
528	 811	 19
529	 966	 20
530	 561643	 20
531	 643496	 20
532	 682396	 20
533	 703956	 20
534	 714650	 20
535	 714712	 20
536	 701665	 20
537	 669993	 20
538	 619627	 20
539	 568128	 20
540	 520874	 20
541	 494528	 20
542	 474645	 20
543	 444763	 20
544	 401974	 20
545	 362464	 20
546	 334784	 20
547	 310080	 20
548	 295607	 20
549	 291161	 20
550	 300541	 20
551	 355651	 20
552	 428470	 20
553	 512641	 20
554	 129160	 20
555	 135868	 20
556	 142545	 20
557	 147248	 20
558	 147149	 20
559	 152213	 20
560	 158154	 20
561	 160391	 20
562	 157844	 20
563	 149972	 20
564	 139438	 20
565	 134819	 20
566	 127554	 20
567	 118585	 20
568	 106809	 20
569	 89856	 20
570	 74746	 20
571	 68376	 20
572	 62920	 20
573	 60730	 20
574	 56716	 20
575	 56660	 20
576	 60396	 20
577	 68084	 20
578	 412287	 20
579	 497385	 20
580	 531540	 20
581	 552423	 20
582	 555610	 20
583	 560931	 20
584	 571642	 20
585	 587573	 20
586	 580710	 20
587	 550821	 20
588	 503841	 20
589	 466944	 20
590	 435839	 20
591	 406310	 20
592	 369656	 20
593	 338127	 20
594	 324393	 20
595	 307552	 20
596	 306624	 20
597	 324832	 20
598	 366208	 20
599	 427612	 20
600	 484078	 20
601	 545674	 20
602	 132791	 20
603	 140393	 20
604	 152096	 20
605	 166520	 20
606	 177041	 20
607	 179483	 20
608	 174452	 20
609	 169554	 20
610	 166109	 20
611	 155693	 20
612	 141467	 20
613	 128228	 20
614	 112301	 20
615	 95602	 20
616	 82628	 20
617	 75396	 20
618	 69881	 20
619	 64308	 20
620	 63302	 20
621	 71666	 20
622	 93398	 20
623	 117694	 20
624	 131596	 20
625	 140149	 20
626	 145562	 20
627	 154196	 20
628	 168459	 20
629	 176952	 20
630	 176990	 20
631	 166423	 20
632	 148742	 20
633	 138643	 20
634	 134716	 20
635	 129310	 20
636	 120076	 20
637	 104564	 20
638	 90764	 20
639	 82209	 20
640	 77235	 20
641	 72896	 20
642	 68576	 20
643	 66005	 20
644	 65266	 20
645	 69585	 20
646	 82409	 20
647	 99714	 20
648	 116872	 20
649	 131260	 20
650	 690337	 20
