229	 0.406500	 0.419500	 0.219600
230	 0.345400	 0.356100	 0.200600
231	 0.332900	 0.343300	 0.185500
232	 0.317700	 0.326800	 0.176100
233	 0.318800	 0.329700	 0.178200
234	 0.343300	 0.358400	 0.194200
235	 0.382200	 0.393400	 0.213000
236	 0.392600	 0.404800	 0.218800
237	 0.393000	 0.405100	 0.219000
238	 0.392400	 0.402900	 0.218000
239	 0.385600	 0.398200	 0.215300
240	 0.385700	 0.397600	 0.214900
241	 0.383900	 0.396300	 0.214400
242	 0.378100	 0.390200	 0.211100
243	 0.372800	 0.384200	 0.207700
244	 0.371900	 0.383200	 0.206200
245	 0.377100	 0.389100	 0.211700
246	 0.379800	 0.391700	 0.211700
247	 0.375300	 0.387400	 0.209600
248	 0.361500	 0.373700	 0.201700
249	 0.350000	 0.361200	 0.195000
250	 0.342300	 0.352200	 0.190500
251	 0.334400	 0.344700	 0.186500
252	 0.331600	 0.341700	 0.184700
253	 0.334400	 0.344900	 0.186400
254	 0.337100	 0.347600	 0.187900
255	 0.336500	 0.345100	 0.187300
256	 0.333800	 0.344100	 0.186000
257	 0.339000	 0.350600	 0.189500
258	 0.368500	 0.379400	 0.205100
259	 0.384900	 0.396900	 0.214500
260	 0.387700	 0.399700	 0.216000
261	 0.388100	 0.400300	 0.216500
262	 0.382600	 0.394400	 0.213200
263	 0.381900	 0.393700	 0.212800
264	 0.384500	 0.396300	 0.214000
265	 0.395000	 0.407200	 0.219500
266	 0.416700	 0.429000	 0.231800
267	 0.433000	 0.446800	 0.239700
268	 0.475900	 0.486200	 0.261700
269	 0.512500	 0.528400	 0.285300
270	 0.526100	 0.542200	 0.292800
271	 0.533800	 0.550700	 0.298100
272	 0.521400	 0.537600	 0.290700
273	 0.514200	 0.530100	 0.286800
274	 0.502800	 0.518300	 0.280500
275	 0.490600	 0.505800	 0.273700
276	 0.476800	 0.491600	 0.266900
277	 0.434000	 0.447700	 0.241900
278	 0.388300	 0.400400	 0.217100
279	 0.360800	 0.372000	 0.202100
280	 0.324300	 0.334400	 0.181500
281	 0.303200	 0.312800	 0.169600
282	 0.294000	 0.303100	 0.163300
283	 0.320400	 0.330300	 0.177600
284	 0.358500	 0.369200	 0.199000
285	 0.377700	 0.389500	 0.210100
286	 0.386600	 0.398500	 0.215100
287	 0.400400	 0.412600	 0.222000
288	 0.420700	 0.433600	 0.233900
289	 0.468400	 0.482900	 0.260100
290	 0.538000	 0.541500	 0.164700
291	 0.568500	 0.572100	 0.063300
292	 0.555000	 0.558400	 0.062000
293	 0.536000	 0.539300	 0.059800
294	 0.522400	 0.525600	 0.058200
295	 0.532100	 0.535500	 0.059200
296	 0.534400	 0.537700	 0.059600
297	 0.511800	 0.515000	 0.057100
298	 0.473600	 0.476500	 0.052800
299	 0.430100	 0.432400	 0.048200
300	 0.385600	 0.387600	 0.043200
301	 0.365900	 0.368100	 0.040800
302	 0.356900	 0.358700	 0.039800
303	 0.333400	 0.336500	 0.037300
304	 0.306700	 0.309800	 0.034200
305	 0.290700	 0.292400	 0.032400
306	 0.304000	 0.305900	 0.033800
307	 0.341600	 0.343700	 0.038000
308	 0.383500	 0.385900	 0.042800
309	 0.416100	 0.419300	 0.046300
310	 0.472000	 0.462300	 0.051300
311	 0.531000	 0.544000	 0.057000
312	 0.595400	 0.589200	 0.064600
313	 0.688900	 0.692200	 0.075500
314	 0.794600	 0.793000	 0.022900
315	 0.874200	 0.873300	 0.009600
316	 0.892100	 0.892700	 0.010000
317	 0.870600	 0.871100	 0.009800
318	 0.848100	 0.848700	 0.009500
319	 0.814600	 0.814700	 0.009300
320	 0.768400	 0.768900	 0.008600
321	 0.714000	 0.714400	 0.007900
322	 0.644400	 0.642900	 0.007200
323	 0.558100	 0.555400	 0.006700
324	 0.453500	 0.457600	 0.005000
325	 0.401700	 0.401900	 0.004500
326	 0.373500	 0.372500	 0.004100
327	 0.339000	 0.339200	 0.003800
328	 0.316000	 0.314000	 0.003500
329	 0.278700	 0.273200	 0.003000
330	 0.248900	 0.249300	 0.002800
331	 0.245700	 0.245700	 0.002700
332	 0.281600	 0.281800	 0.003200
333	 0.354800	 0.355000	 0.004000
334	 0.453100	 0.456900	 0.004900
335	 0.528500	 0.530200	 0.005900
336	 0.599100	 0.597000	 0.006600
337	 0.668200	 0.667200	 0.007600
338	 0.715400	 0.722800	 0.075000
339	 0.754300	 0.759600	 0.083900
340	 0.771700	 0.776400	 0.085800
341	 0.753800	 0.759500	 0.083900
342	 0.722600	 0.726400	 0.081200
343	 0.670000	 0.674900	 0.076200
344	 0.604300	 0.607200	 0.065400
345	 0.552100	 0.554200	 0.061600
346	 0.496800	 0.499900	 0.055700
347	 0.444000	 0.444600	 0.049300
348	 0.399700	 0.403700	 0.044700
349	 0.368700	 0.369600	 0.040900
350	 0.347400	 0.348000	 0.038700
351	 0.329400	 0.331000	 0.036700
352	 0.306900	 0.308800	 0.034300
353	 0.283900	 0.284300	 0.031400
354	 0.257800	 0.261000	 0.028900
355	 0.241100	 0.242800	 0.026800
356	 0.239500	 0.241200	 0.026600
357	 0.271300	 0.255200	 0.029300
358	 0.307700	 0.000000	 0.036100
359	 0.423300	 0.000000	 0.048100
360	 0.533400	 0.000000	 0.056300
361	 0.645800	 0.000000	 0.068200
362	 0.721200	 0.000000	 0.015000
363	 0.766200	 0.000000	 0.008100
364	 0.802400	 0.000000	 0.008500
365	 0.843200	 0.000000	 0.008800
366	 0.869400	 0.000000	 0.009300
367	 0.865200	 0.000000	 0.009100
368	 0.823800	 0.000000	 0.008700
369	 0.761400	 0.000000	 0.008100
370	 0.683500	 0.000000	 0.007300
371	 0.620500	 0.000000	 0.006800
372	 0.572700	 0.000000	 0.006000
373	 0.538800	 0.000000	 0.005700
374	 0.486500	 0.000000	 0.005100
375	 0.402500	 0.000000	 0.004500
376	 0.348200	 0.000000	 0.003500
377	 0.308800	 0.000000	 0.003300
378	 0.280000	 0.000000	 0.003000
379	 0.264400	 0.000000	 0.002800
380	 0.261700	 0.000000	 0.002800
381	 0.322100	 0.000000	 0.003200
382	 0.345600	 0.000000	 0.003700
383	 0.380300	 0.000000	 0.004200
384	 0.454300	 0.000000	 0.004700
385	 0.511500	 0.000000	 0.005400
386	 0.550400	 0.000000	 0.272500
387	 0.573700	 0.000000	 0.304300
388	 0.585300	 0.000000	 0.310800
389	 0.584900	 0.000000	 0.310600
390	 0.576500	 0.000000	 0.307200
391	 0.547400	 0.000000	 0.289600
392	 0.498900	 0.000000	 0.265800
393	 0.465100	 0.000000	 0.248500
394	 0.428900	 0.000000	 0.229300
395	 0.399600	 0.000000	 0.212300
396	 0.378900	 0.000000	 0.201500
397	 0.369700	 0.000000	 0.196300
398	 0.360000	 0.000000	 0.192800
399	 0.321100	 0.000000	 0.171000
400	 0.308700	 0.315300	 0.168700
401	 0.289400	 0.297200	 0.160600
402	 0.264600	 0.273200	 0.147700
403	 0.247400	 0.255700	 0.138300
404	 0.239800	 0.247400	 0.133600
405	 0.250000	 0.257800	 0.139600
406	 0.288000	 0.299200	 0.162100
407	 0.342800	 0.353000	 0.191300
408	 0.377600	 0.392800	 0.212400
409	 0.428000	 0.440800	 0.238300
410	 0.485300	 0.500300	 0.270500
411	 0.559800	 0.574200	 0.310400
412	 0.622600	 0.641900	 0.347000
413	 0.653200	 0.673500	 0.364100
414	 0.647000	 0.667100	 0.360600
415	 0.616700	 0.636200	 0.345000
416	 0.581000	 0.599000	 0.323800
417	 0.565600	 0.583100	 0.315200
418	 0.549700	 0.566800	 0.306400
419	 0.521600	 0.537700	 0.290700
420	 0.481000	 0.496300	 0.268300
421	 0.425400	 0.436800	 0.236100
422	 0.381500	 0.394700	 0.214500
423	 0.346800	 0.357500	 0.193200
424	 0.302700	 0.317100	 0.171400
425	 0.272300	 0.280400	 0.152400
426	 0.242500	 0.250300	 0.135300
427	 0.227500	 0.234500	 0.126800
428	 0.222600	 0.228800	 0.123700
429	 0.251100	 0.257400	 0.139200
430	 0.306900	 0.315700	 0.170600
431	 0.352800	 0.363700	 0.196600
432	 0.387300	 0.399300	 0.215900
433	 0.420300	 0.433400	 0.234300
434	 0.443300	 0.446700	 0.064600
435	 0.458200	 0.461100	 0.051100
436	 0.467600	 0.470500	 0.052100
437	 0.466100	 0.469000	 0.052000
438	 0.466400	 0.469300	 0.052000
439	 0.445500	 0.448300	 0.049700
440	 0.412100	 0.414700	 0.046100
441	 0.399400	 0.401800	 0.044500
442	 0.387800	 0.389700	 0.043200
443	 0.386400	 0.388800	 0.043100
444	 0.380700	 0.382900	 0.042400
445	 0.371200	 0.374500	 0.040400
446	 0.345100	 0.000000	 0.036700
447	 0.312100	 0.000000	 0.033200
448	 0.287700	 0.000000	 0.030500
449	 0.267800	 0.000000	 0.028400
450	 0.258600	 0.000000	 0.027500
451	 0.235300	 0.000000	 0.025000
452	 0.228400	 0.000000	 0.024200
453	 0.242300	 0.000000	 0.025900
454	 0.322200	 0.000000	 0.034200
455	 0.438600	 0.000000	 0.046100
456	 0.595800	 0.000000	 0.062500
457	 0.696000	 0.000000	 0.073700
458	 0.749900	 0.000000	 0.013300
459	 0.779400	 0.000000	 0.008300
460	 0.792600	 0.000000	 0.008400
461	 0.823700	 0.000000	 0.008600
462	 0.869900	 0.000000	 0.009200
463	 0.875800	 0.000000	 0.009300
464	 0.816300	 0.000000	 0.008700
465	 0.732700	 0.000000	 0.008100
466	 0.655400	 0.000000	 0.006900
467	 0.614800	 0.000000	 0.006500
468	 0.583700	 0.000000	 0.006200
469	 0.544700	 0.000000	 0.005800
470	 0.504600	 0.000000	 0.005300
471	 0.423800	 0.000000	 0.004600
472	 0.353400	 0.000000	 0.004100
473	 0.315300	 0.000000	 0.003300
474	 0.286900	 0.000000	 0.003000
475	 0.270000	 0.000000	 0.002900
476	 0.258600	 0.000000	 0.002700
477	 0.278800	 0.000000	 0.003000
478	 0.373900	 0.000000	 0.003900
479	 0.502900	 0.000000	 0.005300
480	 0.635200	 0.000000	 0.006900
481	 0.733400	 0.000000	 0.007800
482	 0.770700	 0.000000	 0.008200
483	 0.779500	 0.000000	 0.008300
484	 0.776500	 0.000000	 0.008200
485	 0.770100	 0.000000	 0.008200
486	 0.758400	 0.000000	 0.008000
487	 0.721400	 0.000000	 0.007700
488	 0.641800	 0.000000	 0.006800
489	 0.546700	 0.000000	 0.006100
490	 0.482000	 0.000000	 0.005000
491	 0.442500	 0.000000	 0.004800
492	 0.417500	 0.000000	 0.004400
493	 0.381600	 0.000000	 0.004100
494	 0.350200	 0.000000	 0.003800
495	 0.320800	 0.000000	 0.003400
496	 0.291000	 0.000000	 0.003200
497	 0.270200	 0.000000	 0.002900
498	 0.262600	 0.000000	 0.002800
499	 0.257000	 0.000000	 0.002700
500	 0.252400	 0.000000	 0.002700
501	 0.256000	 0.000000	 0.002700
502	 0.293000	 0.000000	 0.003000
503	 0.375900	 0.000000	 0.004300
504	 0.494400	 0.000000	 0.005400
505	 0.627700	 0.000000	 0.006300
506	 0.718600	 0.000000	 0.001700
507	 0.772200	 0.000000	 0.000800
508	 0.824100	 0.000000	 0.000900
509	 0.889100	 0.000000	 0.000900
510	 0.938200	 0.000000	 0.001000
511	 0.940300	 0.000000	 0.001000
512	 0.886100	 0.000000	 0.000900
513	 0.794300	 0.000000	 0.000800
514	 0.700800	 0.000000	 0.000800
515	 0.646200	 0.000000	 0.000700
516	 0.603600	 0.000000	 0.000600
517	 0.551000	 0.000000	 0.000600
518	 0.477700	 0.000000	 0.000500
519	 0.402300	 0.000000	 0.000400
520	 0.354000	 0.000000	 0.000400
521	 0.314900	 0.000000	 0.000300
522	 0.279000	 0.000000	 0.000300
523	 0.256500	 0.000000	 0.000300
524	 0.238100	 0.000000	 0.000300
525	 0.228400	 0.000000	 0.000300
526	 0.257300	 0.000000	 0.000300
527	 0.279800	 0.000000	 0.000300
528	 0.347000	 0.000000	 0.000400
529	 0.409700	 0.000000	 0.000400
530	 0.487000	 0.000000	 0.232100
531	 0.545700	 0.000000	 0.291700
532	 0.581000	 0.000000	 0.308400
533	 0.599000	 0.000000	 0.318100
534	 0.608300	 0.000000	 0.323000
535	 0.608500	 0.000000	 0.323200
536	 0.598600	 0.000000	 0.317300
537	 0.571900	 0.000000	 0.302800
538	 0.526000	 0.000000	 0.280400
539	 0.484300	 0.000000	 0.257100
540	 0.443800	 0.000000	 0.235500
541	 0.421100	 0.000000	 0.223500
542	 0.404300	 0.000000	 0.214700
543	 0.380400	 0.000000	 0.201800
544	 0.341700	 0.000000	 0.181500
545	 0.308800	 0.000000	 0.164000
546	 0.286100	 0.000000	 0.151500
547	 0.262400	 0.000000	 0.139900
548	 0.251400	 0.000000	 0.133600
549	 0.247800	 0.000000	 0.131600
550	 0.255400	 0.000000	 0.135800
551	 0.297000	 0.000000	 0.159400
552	 0.365800	 0.000000	 0.192500
553	 0.435600	 0.000000	 0.231300
554	 0.515500	 0.000000	 0.069100
555	 0.578200	 0.000000	 0.061500
556	 0.606500	 0.000000	 0.064500
557	 0.626700	 0.000000	 0.066600
558	 0.626200	 0.000000	 0.066500
559	 0.647600	 0.000000	 0.068800
560	 0.673000	 0.000000	 0.071400
561	 0.682600	 0.000000	 0.072500
562	 0.672000	 0.000000	 0.070900
563	 0.638600	 0.000000	 0.067500
564	 0.593600	 0.000000	 0.063100
565	 0.573900	 0.000000	 0.060800
566	 0.543100	 0.000000	 0.057700
567	 0.504700	 0.000000	 0.053500
568	 0.453500	 0.000000	 0.048100
569	 0.382700	 0.000000	 0.040600
570	 0.318200	 0.000000	 0.033800
571	 0.290700	 0.000000	 0.030800
572	 0.267800	 0.000000	 0.028400
573	 0.257400	 0.000000	 0.027400
574	 0.241500	 0.000000	 0.025600
575	 0.241100	 0.000000	 0.025600
576	 0.257000	 0.000000	 0.027300
577	 0.289000	 0.000000	 0.030700
578	 0.353800	 0.000000	 0.178600
579	 0.421000	 0.000000	 0.223600
580	 0.451400	 0.000000	 0.239700
581	 0.469300	 0.000000	 0.249200
582	 0.472800	 0.000000	 0.251100
583	 0.477300	 0.000000	 0.253400
584	 0.486300	 0.000000	 0.258200
585	 0.499500	 0.000000	 0.265200
586	 0.494800	 0.000000	 0.262700
587	 0.470100	 0.000000	 0.249600
588	 0.431500	 0.000000	 0.228800
589	 0.399000	 0.000000	 0.211100
590	 0.374300	 0.000000	 0.197700
591	 0.347000	 0.000000	 0.184300
592	 0.320300	 0.000000	 0.168200
593	 0.288200	 0.000000	 0.152800
594	 0.277200	 0.000000	 0.147200
595	 0.262900	 0.000000	 0.139700
596	 0.261000	 0.000000	 0.138600
597	 0.275700	 0.000000	 0.146500
598	 0.313500	 0.000000	 0.164700
599	 0.360100	 0.000000	 0.193100
600	 0.409300	 0.000000	 0.217500
601	 0.462300	 0.000000	 0.245200
602	 0.532000	 0.000000	 0.072600
603	 0.593100	 0.000000	 0.062600
604	 0.645400	 0.000000	 0.069200
605	 0.708700	 0.000000	 0.075200
606	 0.751900	 0.000000	 0.080100
607	 0.763700	 0.000000	 0.081100
608	 0.743800	 0.000000	 0.078900
609	 0.722400	 0.000000	 0.077000
610	 0.707500	 0.000000	 0.075200
611	 0.664600	 0.000000	 0.070100
612	 0.606100	 0.000000	 0.063700
613	 0.548500	 0.000000	 0.058200
614	 0.485200	 0.000000	 0.052300
615	 0.418200	 0.000000	 0.042800
616	 0.361700	 0.000000	 0.037600
617	 0.322500	 0.000000	 0.034200
618	 0.301000	 0.000000	 0.032800
619	 0.273400	 0.000000	 0.028600
620	 0.268600	 0.000000	 0.028600
621	 0.313700	 0.000000	 0.032500
622	 0.395800	 0.000000	 0.041200
623	 0.499300	 0.000000	 0.052700
624	 0.557200	 0.000000	 0.059000
625	 0.593400	 0.000000	 0.063200
626	 0.621500	 0.000000	 0.065800
627	 0.654800	 0.000000	 0.069400
628	 0.710600	 0.000000	 0.075700
629	 0.753100	 0.000000	 0.079800
630	 0.753600	 0.000000	 0.080100
631	 0.708300	 0.000000	 0.075700
632	 0.635600	 0.000000	 0.067100
633	 0.590700	 0.000000	 0.062600
634	 0.574400	 0.000000	 0.061000
635	 0.547200	 0.000000	 0.058100
636	 0.512400	 0.000000	 0.054500
637	 0.447400	 0.000000	 0.047600
638	 0.387600	 0.000000	 0.041300
639	 0.360500	 0.000000	 0.037700
640	 0.329700	 0.000000	 0.034400
641	 0.308900	 0.000000	 0.032800
642	 0.293100	 0.000000	 0.031100
643	 0.280900	 0.000000	 0.029800
644	 0.277800	 0.000000	 0.029500
645	 0.295200	 0.000000	 0.031100
646	 0.348800	 0.000000	 0.037200
647	 0.420600	 0.000000	 0.045100
648	 0.491900	 0.000000	 0.052400
649	 0.552400	 0.000000	 0.059700
