1	 79941	 3
2	 1	 0
3	 1	 0
4	 1	 0
5	 1	 0
6	 1	 0
7	 1	 0
8	 284659	 10
9	 537804	 20
10	 538743	 20
11	 537810	 20
12	 538736	 20
13	 538754	 20
14	 538692	 20
15	 538758	 20
16	 538752	 20
17	 538754	 20
18	 538730	 20
19	 529117	 20
20	 478929	 20
21	 478934	 20
22	 478926	 20
23	 478930	 20
24	 478924	 20
25	 478929	 20
26	 478916	 20
27	 478927	 20
28	 478930	 20
29	 478934	 20
30	 478909	 20
31	 478936	 20
32	 478927	 20
33	 478931	 20
34	 478936	 20
35	 478928	 20
36	 478920	 20
37	 478927	 20
38	 478926	 20
39	 469794	 20
40	 419140	 20
41	 419158	 20
42	 419143	 20
43	 418993	 20
44	 419145	 20
45	 418993	 20
46	 419151	 20
47	 418990	 20
48	 419101	 20
49	 419009	 20
50	 419086	 20
51	 419066	 20
52	 419036	 20
53	 419148	 20
54	 419150	 20
55	 419119	 20
56	 419143	 20
57	 419151	 20
58	 419146	 20
59	 410486	 20
60	 359200	 20
61	 359195	 20
62	 359200	 20
63	 359102	 20
64	 359156	 20
65	 359090	 20
66	 359200	 20
67	 359201	 20
68	 359196	 20
69	 359100	 20
70	 359161	 20
71	 359084	 20
72	 359200	 20
73	 359107	 20
74	 359154	 20
75	 359199	 20
76	 359199	 20
77	 359201	 20
78	 359133	 20
79	 351073	 20
80	 299334	 20
81	 299289	 20
82	 299325	 20
83	 299314	 20
84	 299345	 20
85	 299299	 20
86	 299329	 20
87	 299371	 20
88	 299351	 20
89	 299365	 20
90	 299322	 20
91	 299272	 20
92	 299373	 20
93	 299303	 20
94	 299335	 20
95	 299264	 20
96	 299362	 20
97	 299356	 20
98	 299356	 20
99	 291744	 20
100	 239488	 20
101	 239481	 20
102	 239473	 20
103	 239484	 20
104	 239482	 20
105	 239471	 20
106	 239474	 20
107	 239478	 20
108	 239465	 20
109	 239479	 20
110	 239488	 20
111	 239488	 20
112	 239466	 20
113	 239485	 20
114	 239471	 20
115	 239475	 20
116	 239481	 20
117	 239464	 20
118	 239488	 20
119	 232323	 20
120	 179616	 20
121	 179613	 20
122	 179603	 20
123	 179606	 20
124	 179608	 20
125	 179615	 20
126	 179616	 20
127	 179616	 20
128	 179616	 20
129	 179616	 20
130	 179615	 20
131	 179607	 20
132	 179604	 20
133	 179606	 20
134	 179616	 20
135	 179592	 20
136	 179608	 20
137	 179606	 20
138	 179616	 19
139	 172983	 20
140	 119721	 20
141	 119744	 20
142	 119712	 20
143	 119744	 20
144	 119714	 20
145	 119742	 20
146	 119732	 20
147	 119724	 20
148	 119744	 20
149	 119712	 20
150	 119744	 20
151	 119713	 20
152	 119743	 20
153	 119727	 20
154	 119729	 20
155	 119744	 20
156	 119712	 20
157	 119744	 20
158	 119715	 20
159	 113629	 20
160	 59871	 20
161	 59841	 20
162	 59872	 20
163	 59872	 20
164	 59872	 19
165	 59872	 20
166	 59840	 20
167	 59872	 20
168	 59872	 20
169	 59872	 20
170	 59872	 20
171	 59847	 20
172	 59865	 20
173	 59872	 20
174	 59872	 19
175	 59872	 20
176	 59862	 20
177	 59850	 20
178	 59872	 20
179	 98947	 20
180	 478835	 20
181	 478932	 20
182	 478930	 20
183	 478931	 20
184	 478925	 20
185	 478936	 20
186	 478919	 20
187	 478737	 20
188	 478830	 20
189	 478928	 20
190	 478930	 20
191	 478930	 20
192	 478850	 20
193	 478934	 20
194	 478830	 20
195	 478928	 20
196	 478829	 20
197	 478928	 20
198	 478840	 20
199	 478741	 20
200	 478908	 20
201	 478931	 20
202	 478929	 20
203	 478789	 20
204	 478913	 20
205	 478935	 20
206	 478926	 20
207	 478745	 20
208	 478828	 20
209	 478925	 20
210	 478824	 20
211	 478751	 20
212	 478814	 20
213	 478749	 20
214	 478928	 20
215	 478933	 20
216	 478927	 20
217	 478759	 20
218	 478913	 20
219	 478745	 20
220	 478833	 20
221	 478855	 20
222	 478814	 20
223	 478738	 20
224	 478931	 20
225	 478897	 20
226	 478930	 20
227	 478935	 20
228	 478906	 20
229	 478931	 20
230	 478838	 20
231	 478772	 20
232	 478863	 20
233	 478927	 20
234	 478824	 20
235	 478786	 20
236	 478878	 20
237	 478928	 20
238	 478841	 20
239	 478769	 20
240	 478821	 20
241	 478743	 20
242	 478925	 20
243	 478736	 20
244	 478830	 20
245	 478744	 20
246	 478922	 20
247	 478926	 20
248	 478826	 20
249	 478934	 20
250	 478926	 20
251	 478741	 20
252	 478914	 20
253	 478928	 20
254	 478811	 20
255	 478743	 20
256	 478819	 20
257	 478927	 20
258	 478930	 20
259	 478935	 20
260	 478835	 20
261	 478923	 20
262	 478821	 20
263	 478757	 20
264	 478824	 20
265	 478931	 20
266	 478927	 20
267	 478811	 20
268	 478928	 20
269	 478931	 20
270	 478909	 20
271	 478918	 20
272	 478803	 20
273	 478859	 20
274	 478909	 20
275	 478751	 20
